0: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
153: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
154: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
155: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
156: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
157: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
158: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
159: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
160: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
161: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
162: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
163: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
164: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
165: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
166: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
167: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
168: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
169: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
170: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
171: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
172: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
173: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
174: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
175: [[22, 36, 1, 72], [29, 2, 6, 12], [10, 5, 3, 4], [11, 7, 8, 9], [13, 15, 14, 24], [50, 19, 26, 20], [25, 16, 53, 18], [59, 17, 21, 31], [23, 27, 28], [30, 39, 33, 34], [51, 35, 46], [44, 40, 32], [37, 38, 42, 47], [41, 43, 45, 60], [61, 52, 49, 48], [54, 55, 57, 56], [58, 62, 63, 68], [67, 64, 65, 70], [66, 69, 73, 77], [74, 71, 75, 76], [79, 78, 82], [85, 80, 81, 83], [84, 86, 87, 88]]
