0: [[26, 43, 12, 13, 22], [21, 37, 19, 16, 7], [77, 1, 24], [41, 75, 15, 76, 14], [20, 4, 6, 30, 73, 48], [52, 18, 8, 57, 35, 5, 23], [31, 46, 51, 60, 63, 47, 55, 27], [28, 39, 29, 44, 32, 53, 10], [33, 34, 50, 36, 40], [38, 42, 45, 58, 11, 54, 56, 59, 84, 61], [62, 74, 65, 72], [67, 66, 69, 70, 68, 71, 79, 3], [9, 81, 25, 78, 82, 2, 49, 83, 64, 80], [17, 87, 85, 86, 88]]
153: [[22, 43, 36, 3, 1, 7, 2, 4, 14, 5, 6, 9, 8, 11, 12, 16, 29, 25, 10, 17], [18, 23, 20, 28, 30, 13, 19, 15, 21, 24, 61, 26, 57, 27, 31, 50, 41, 37, 44], [34, 35, 39, 33, 47, 42, 38, 32, 40, 46, 56, 45, 48, 49, 55, 60, 52, 51, 53, 62], [63, 54, 58, 59, 65, 68, 64, 66, 67, 72, 71, 69, 74, 79, 73, 70, 76, 75, 77, 78, 81, 80, 84, 83, 87, 82, 86, 85, 88]]
154: [[22, 43, 36, 7, 1, 5, 2, 9, 3, 8, 13, 6, 26, 10, 11, 4, 14, 15, 12, 24], [28, 18, 17, 19, 29, 16, 20, 21, 23, 25, 27, 30, 58, 35, 40, 31, 34, 37, 33, 41], [45, 32, 39, 42, 38, 62, 59, 54, 47, 44, 48, 53, 49, 60, 51, 46, 50, 52, 55], [56, 61, 57, 63, 65, 68, 66, 70, 64, 75, 72, 76, 67, 69, 73, 71, 74, 79, 77, 78, 82, 80, 83, 81, 85, 84, 87, 86, 88]]
155: [[22, 43, 36, 5, 1, 7, 2, 17, 12, 4, 3, 13, 9, 6, 31, 10, 8, 19, 25, 26], [35, 11, 16, 28, 21, 14, 15, 18, 20, 23, 29, 58, 60, 24, 49, 32, 27, 39], [33, 34, 30, 45, 37, 41, 44, 40, 42, 47, 46, 54, 51, 38, 52, 48, 62, 56, 50, 57, 53], [61, 55, 59, 63, 65, 72, 64, 73, 70, 66, 78, 79, 69, 67, 71, 74, 75, 76, 77, 81, 68, 85, 82, 84, 80, 87, 86, 83, 88]]
156: [[22, 43, 36, 7, 1, 3, 2, 8, 12, 10, 11, 9, 4, 14, 27, 6, 13, 5, 29], [31, 24, 39, 19, 18, 15, 17, 26, 20, 16, 21, 62, 23, 49, 25, 55, 28, 30, 54, 32], [37, 38, 34, 33, 45, 41, 35, 42, 47, 44, 57, 58, 48, 40, 50, 46, 60, 51, 52, 53], [56, 59, 63, 61, 65, 68, 66, 71, 67, 70, 73, 69, 76, 64, 77, 74, 72, 79, 78, 75, 84, 81, 86, 80, 82, 83, 87, 85, 88]]
157: [[22, 43, 36, 7, 1, 6, 2, 18, 9, 28, 8, 4, 10, 5, 12, 14, 13, 11, 26, 3, 27], [24, 23, 21, 16, 15, 17, 29, 25, 19, 58, 20, 63, 49, 30, 40, 35, 38, 42, 31, 45], [44, 46, 32, 33, 34, 47, 39, 37, 41, 59, 53, 56, 48, 52, 50, 51, 62, 54], [55, 57, 61, 60, 68, 65, 64, 67, 66, 69, 70, 73, 74, 71, 76, 77, 75, 72, 78, 79, 80, 81, 86, 82, 84, 83, 85, 88, 87]]
158: [[22, 43, 36, 7, 2, 5, 1, 9, 4, 6, 3, 10, 12, 14, 26, 20, 8, 27, 11], [15, 25, 13, 18, 19, 21, 16, 17, 23, 29, 24, 28, 30, 54, 53, 31, 59, 32, 38, 45], [56, 33, 34, 37, 35, 40, 46, 55, 41, 47, 51, 48, 39, 60, 49, 50, 44, 58, 42, 52], [62, 61, 63, 57, 65, 66, 68, 69, 71, 70, 67, 73, 77, 64, 79, 72, 75, 74, 76, 78, 84, 81, 80, 82, 83, 86, 87, 85, 88]]
159: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 9, 12, 5, 13, 8, 15, 18, 6, 21, 16], [19, 11, 14, 23, 20, 17, 57, 29, 28, 24, 25, 26, 30, 54, 63, 38, 27, 39, 53], [31, 34, 35, 47, 41, 32, 33, 46, 37, 42, 45, 52, 50, 40, 44, 48, 51, 60, 59, 49], [55, 56, 58, 62, 61, 64, 72, 69, 68, 73, 66, 65, 78, 71, 67, 70, 76, 74, 79, 75, 77, 83, 80, 81, 84, 85, 87, 82, 86, 88]]
160: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 12, 5, 6, 17, 8, 13, 14, 9, 11, 15, 18], [16, 23, 21, 26, 25, 19, 27, 20, 28, 24, 31, 48, 59, 37, 42, 33, 29, 39, 35], [30, 34, 47, 38, 32, 40, 44, 58, 46, 41, 45, 50, 55, 63, 51, 49, 57, 56, 53, 52], [54, 60, 62, 61, 65, 64, 74, 69, 67, 75, 68, 78, 66, 70, 71, 77, 72, 73, 76, 84, 79, 80, 85, 82, 81, 86, 87, 83, 88]]
161: [[22, 43, 12, 13, 18, 21, 40, 19, 16, 3, 1, 5, 28, 9, 75, 31, 14, 6, 24], [4, 2, 30, 7, 8, 54, 10, 17, 60, 11, 23, 25, 26, 62, 55, 61, 47, 27, 29, 35], [20, 32, 36, 44, 38, 45, 58, 33, 53, 49, 37, 34, 52, 39, 41, 42, 15, 50, 46], [48, 86, 51, 56, 57, 65, 72, 64, 66, 68, 70, 59, 71, 74, 69, 63, 73, 77, 78, 76, 67, 79, 82, 80, 81, 83, 84, 85, 87, 88]]
162: [[22, 43, 36, 5, 1, 7, 2, 12, 4, 3, 10, 9, 8, 13, 11, 6, 17, 15, 14, 27], [25, 19, 18, 21, 28, 16, 24, 29, 23, 26, 20, 63, 30, 31, 61, 38, 35, 32, 40], [34, 39, 55, 33, 45, 46, 37, 42, 41, 44, 50, 54, 60, 62, 47, 51, 48, 49, 53, 52], [58, 57, 56, 59, 66, 68, 64, 72, 67, 88, 79, 65, 74, 70, 71, 78, 73, 76, 69, 77, 82, 81, 75, 80, 85, 83, 84, 86, 87]]
163: [[26, 43, 12, 5, 7, 17, 38, 19, 1, 2, 76, 3, 20, 10, 75, 11, 4, 14, 28, 16], [6, 22, 81, 8, 53, 18, 25, 9, 13, 23, 31, 24, 45, 35, 52, 62, 27, 59, 15, 29], [39, 21, 41, 32, 30, 33, 40, 34, 56, 36, 37, 50, 58, 61, 57, 47, 54, 42, 44], [46, 60, 48, 88, 65, 72, 51, 66, 69, 74, 55, 67, 71, 63, 64, 73, 68, 78, 80, 70, 49, 83, 77, 79, 82, 87, 85, 86, 84]]
164: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 12, 17, 11, 24, 8, 15, 10, 6, 13, 9], [30, 50, 16, 20, 14, 19, 18, 26, 27, 23, 21, 49, 25, 56, 53, 60, 40, 54, 48, 45], [28, 44, 62, 37, 29, 39, 34, 31, 47, 32, 33, 58, 35, 61, 38, 46, 42, 55, 41, 52], [51, 57, 59, 63, 66, 68, 65, 77, 73, 67, 74, 71, 64, 75, 69, 70, 72, 78, 76, 79, 83, 80, 84, 81, 82, 86, 85, 87, 88]]
165: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 9, 6, 5, 8, 11, 14, 24, 12, 31, 13], [21, 18, 15, 16, 17, 19, 55, 28, 25, 26, 20, 27, 23, 58, 29, 48, 30, 35, 39], [40, 59, 32, 34, 45, 33, 37, 38, 41, 42, 44, 62, 46, 53, 61, 47, 51, 63, 49, 50], [52, 57, 54, 60, 56, 64, 75, 65, 70, 67, 68, 76, 78, 66, 69, 71, 72, 73, 74, 77, 79, 83, 81, 80, 82, 84, 87, 85, 86, 88]]
166: [[22, 43, 36, 7, 1, 5, 2, 3, 6, 4, 14, 12, 10, 26, 11, 15, 18, 21, 8, 16, 48], [60, 20, 19, 27, 23, 25, 58, 24, 28, 63, 9, 17, 29, 30, 59, 37, 31, 33, 13], [34, 35, 38, 41, 44, 39, 32, 45, 46, 61, 55, 40, 50, 42, 54, 51, 52, 47, 49], [57, 53, 56, 62, 66, 68, 64, 77, 67, 69, 71, 70, 65, 74, 76, 72, 73, 78, 79, 75, 82, 81, 86, 80, 87, 83, 85, 84, 88]]
167: [[22, 43, 36, 7, 1, 4, 3, 5, 12, 13, 8, 2, 9, 10, 14, 6, 11, 15, 26], [20, 16, 21, 25, 24, 17, 27, 19, 18, 51, 23, 28, 60, 29, 57, 40, 42, 58, 44, 30], [31, 61, 33, 32, 39, 35, 53, 37, 34, 38, 55, 41, 45, 46, 59, 48, 47, 49, 50], [52, 54, 56, 62, 63, 64, 76, 65, 70, 67, 75, 66, 69, 68, 74, 72, 73, 77, 78, 79, 71, 84, 80, 85, 86, 81, 83, 87, 82, 88]]
168: [[22, 43, 36, 7, 1, 2, 3, 10, 12, 6, 8, 4, 18, 24, 11, 9, 15, 25, 13, 17], [14, 57, 5, 20, 21, 19, 29, 16, 27, 23, 30, 54, 58, 31, 26, 28, 32, 38, 48], [37, 44, 60, 41, 35, 39, 33, 40, 61, 42, 55, 45, 63, 59, 34, 46, 47, 50, 49], [51, 52, 62, 53, 56, 65, 64, 70, 67, 68, 71, 66, 72, 75, 74, 69, 76, 77, 73, 79, 78, 82, 80, 85, 81, 83, 87, 84, 86, 88]]
169: [[23, 35, 36, 7, 1, 2, 6, 12, 3, 5, 11, 13, 8, 4, 15, 10, 9, 14, 18], [17, 22, 21, 24, 20, 29, 26, 19, 28, 25, 31, 63, 16, 27, 56, 30, 40, 49, 32, 38], [41, 34, 46, 33, 37, 42, 39, 43, 61, 44, 47, 50, 45, 51, 55, 59, 53, 54, 57], [48, 60, 52, 58, 62, 65, 74, 64, 67, 66, 68, 77, 72, 69, 79, 73, 70, 71, 76, 75, 86, 78, 80, 83, 81, 85, 84, 82, 87, 88]]
170: [[22, 43, 36, 13, 18], [5, 1, 7], [24, 4, 9, 2, 10], [41, 11, 30, 79, 12], [16, 6, 14, 17, 20, 48], [25, 27, 8, 49, 46, 21, 23], [29, 62, 26, 42, 15, 28, 55, 58], [60, 47, 45, 44, 31, 53, 34], [35, 38, 32, 33, 56], [39, 40, 37, 50, 19, 54, 51, 57, 80, 63], [52, 59, 65, 72], [66, 61, 71, 70, 64, 68, 76, 69], [3, 81, 73, 74, 75, 67, 82, 77, 78, 87], [83, 85, 84, 86, 88]]
171: [[22, 43, 12], [7, 2, 21, 36, 19], [16, 5, 69, 9, 6], [41, 75, 13, 11, 10], [14, 1, 4, 28, 15, 18], [29, 20, 8, 49, 24, 25, 26], [30, 62, 35, 40, 63, 38, 39, 27], [31, 33, 17, 61, 32, 34, 42], [45, 50, 46, 44, 56], [47, 48, 37, 59, 23, 52, 60, 58, 88, 53], [54, 55, 57, 72], [67, 66, 65, 71, 68, 76, 77, 79], [3, 81, 73, 78, 74, 70, 51, 83, 64, 80], [84, 87, 85, 82, 86]]
172: [[22, 43, 36, 7, 1, 2, 10, 6, 8, 15, 4, 5, 12, 18, 9, 28, 11, 14, 23, 17], [13, 16, 19, 26, 21, 20, 25, 31, 24, 29, 27, 32, 34, 30, 37, 3, 38, 50, 59], [35, 40, 41, 42, 33, 45, 58, 56, 49, 44, 47, 46, 54, 48, 52, 55, 51, 62, 39], [60, 53, 61, 57, 63, 66, 64, 68, 67, 69, 79, 72, 71, 74, 73, 70, 65, 77, 76, 78, 75, 86, 80, 82, 85, 81, 83, 84, 87, 88]]
173: [[22, 43, 36, 7, 1, 4, 2, 14, 9, 3, 5, 12, 6, 11, 15, 28, 8, 10, 25, 20], [19, 13, 21, 16, 23, 27, 29, 26, 17, 18, 31, 24, 61, 32, 30, 38, 34, 37, 39, 35], [40, 47, 45, 42, 44, 33, 41, 46, 48, 50, 49, 52, 51, 53, 55, 56, 54, 62, 57], [59, 60, 58, 63, 65, 72, 64, 66, 71, 74, 78, 70, 69, 68, 67, 73, 79, 75, 77, 76, 83, 81, 82, 80, 87, 85, 84, 86, 88]]
174: [[38, 43, 36, 3, 1, 7, 2, 4, 14, 9, 26, 5, 6, 10, 13, 16, 29, 8, 11, 30], [18, 17, 23, 12, 22, 15, 19, 25, 20, 28, 60, 31, 21, 54, 24, 32, 37, 39, 27], [34, 47, 33, 40, 46, 35, 42, 45, 44, 63, 41, 49, 48, 53, 62, 50, 51, 58, 55, 57], [56, 52, 61, 59, 65, 72, 68, 66, 67, 64, 70, 69, 71, 76, 75, 77, 73, 78, 79, 74, 82, 80, 85, 81, 87, 84, 86, 83, 88]]
175: [[22, 43, 36, 7, 1, 5, 2, 4, 14, 3, 10, 9, 8, 11, 6, 25, 21, 13, 15], [17, 16, 12, 54, 20, 30, 18, 26, 28, 29, 19, 23, 27, 31, 24, 49, 56, 33, 32, 34], [42, 35, 47, 39, 41, 44, 38, 37, 46, 40, 45, 61, 51, 52, 59, 55, 57, 48, 53, 58], [50, 63, 60, 62, 64, 72, 68, 67, 66, 74, 76, 71, 79, 65, 73, 70, 77, 75, 69, 78, 82, 80, 85, 81, 87, 86, 84, 83, 88]]
176: [[22, 43, 36, 7, 1, 5, 2, 4, 12, 13, 3, 10, 8, 6, 11, 14, 9, 16, 29, 19], [20, 17, 23, 18, 15, 26, 27, 28, 21, 25, 30, 38, 61, 60, 49, 37, 39, 31, 32], [55, 41, 33, 34, 35, 40, 44, 45, 42, 59, 46, 47, 50, 53, 48, 54, 58, 62, 51], [24, 52, 57, 56, 63, 65, 64, 70, 69, 66, 67, 73, 68, 78, 72, 79, 71, 76, 75, 74, 77, 83, 80, 82, 81, 84, 87, 85, 86, 88]]
177: [[26, 43, 36, 13, 22, 21, 5, 17, 1, 9], [2, 4, 25, 41, 12], [15, 14, 30, 3, 7, 6, 10], [11, 54, 55, 16, 18, 57, 56, 19], [23, 29, 42, 51, 60, 20, 24], [62, 59, 27, 39, 31, 37], [32, 33, 8, 28, 34], [49, 35, 40], [38, 50, 45, 58, 44], [46, 47, 63, 48, 52], [53, 61, 65, 72], [67, 64, 71, 70, 76, 68, 79, 66], [69, 73, 88, 78, 82, 74, 80, 81, 75, 77], [84, 83, 85, 86, 87]]
