0: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
153: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
154: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
155: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
156: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
157: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
158: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
159: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
160: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
161: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
162: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
163: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
164: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
165: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
166: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
167: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
168: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
169: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
170: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
171: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
172: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
173: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
174: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
175: [[57, 48, 52, 61, 46], [26, 3, 81, 37, 63], [25, 70, 2, 86, 51], [14, 41, 31, 15], [35, 6, 84, 56, 4], [7, 80, 10, 24, 39], [58, 8, 9, 29], [38, 42, 5, 55], [11, 49, 16, 20, 18], [33, 21, 30, 66, 17], [1, 32, 50, 19], [22, 28, 13, 23, 12], [27, 40, 71, 47], [87, 44, 85, 45], [36, 62, 43, 64, 65], [69, 34, 53, 72], [73, 67, 60, 68, 77], [54, 59, 74, 76, 75], [79, 78, 83, 82, 88]]
