0: [[59, 69, 22, 5, 10, 3, 2, 12, 1, 6, 4, 13], [7, 8, 26, 9, 11], [14, 15], [17, 18, 16, 21, 19], [28, 29, 23, 24, 25], [31, 20, 56, 45, 47], [36, 27, 37, 30, 33, 43, 32], [38, 42], [39, 34, 41, 44, 46], [40, 54, 53], [35, 51], [50, 52], [48, 49, 61, 55, 57], [62, 58, 60, 63, 64, 70, 65], [75, 66], [67, 74, 68, 78, 71, 72, 73], [77, 76], [79, 81, 82], [80, 87, 83, 85, 86, 84, 88]]
153: [[59, 69], [22, 5, 10, 3, 2], [12, 1, 6, 4, 13], [7, 8], [26, 9, 11, 14, 15], [17, 18, 16, 21, 19], [28, 29, 23], [24, 25, 31, 20, 56], [45, 47], [36, 27, 37, 30, 33], [43, 32], [38, 42, 39, 34, 35], [44, 40, 41, 54, 53], [46, 51, 50, 48], [49, 52, 61, 55, 57], [62, 58], [60, 63, 64, 70, 65], [75, 66, 67, 74, 68], [78, 71, 72], [73, 77, 76, 79, 81], [82, 80, 87, 83, 85], [86, 84, 88]]
154: [[59, 69, 22, 5, 10], [3, 2], [12, 1, 6], [4, 13, 7], [8, 26, 9, 11], [14, 15, 17, 18, 16], [21, 19, 28], [29, 23, 24, 25], [31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43], [32, 38, 42, 39, 34, 41, 44, 46, 40, 54, 53, 35, 51, 50, 48, 49, 52, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66], [67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
155: [[59, 69, 22, 5, 10, 3, 2, 12, 1, 6, 4, 13, 7, 8, 26, 9, 11, 14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25, 31], [20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 52, 49, 60, 55, 57, 62], [58, 61, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
156: [[59, 69, 22], [5, 10, 3, 2, 12], [1, 6], [4, 13, 7, 8, 26], [9, 11, 14, 15, 17], [18, 16, 21, 19, 28, 29, 23], [24, 25], [31, 20, 56, 45, 47, 36, 27], [37, 30, 33, 43], [32, 38], [42, 39, 34, 35, 44], [41, 40, 54], [53, 46, 51], [50, 48], [49, 52], [61, 55, 57, 62, 58], [60, 63, 64, 70, 65], [75, 66, 67, 74, 68], [78, 71], [72, 73, 77], [76, 79, 81, 82, 80, 87], [83, 85, 86, 84, 88]]
157: [[59, 69, 22, 5, 10], [3, 2, 12, 1, 6], [4, 13], [7, 8, 26, 9, 11], [14, 15, 17, 18, 16], [21, 19, 28, 29, 23], [24, 25, 31, 20, 56], [45], [47, 36, 27, 37, 30, 33, 43, 32, 38], [42, 39, 34], [35, 44, 40, 41, 54, 53, 46], [51, 50, 48, 49, 52, 60, 55], [57, 62, 58, 61, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82], [80, 87, 83, 85, 86, 84, 88]]
158: [[59, 69, 22, 5, 10, 3, 2, 12, 1, 6, 4, 13], [7, 8, 26], [9, 11, 14, 15, 17], [18, 16, 21, 19, 28], [29, 23], [24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33], [43, 32, 38, 42, 39], [34, 35], [44, 40, 41, 54, 53], [46, 51, 50, 48, 52], [49, 60, 55, 57, 62], [58, 61], [63, 64], [70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
159: [[59, 69, 22, 5, 10], [3, 2], [12, 1, 6, 4, 13], [7, 8, 26, 9], [11, 14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 41, 40, 54, 53, 46, 51, 50, 48, 49, 52, 60, 55, 57, 62, 58, 61, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
160: [[59, 69, 22], [5, 10], [3, 2, 12], [1, 6, 4, 13, 7], [8, 26, 9, 11, 14], [15, 17], [18, 16, 21, 19], [28, 29, 23, 24, 25], [31, 20], [56, 45, 47], [36, 27], [37, 30, 33], [43, 32, 38, 42, 39], [34, 35, 44], [40, 41, 54, 53, 46, 51], [50, 48], [52, 49], [61, 55], [57, 62], [58, 60, 63, 64, 70], [65, 75, 66], [67, 74, 68, 78, 71], [72, 73, 77, 76, 79], [81, 82], [80, 87], [83, 85, 86, 84, 88]]
161: [[59, 69, 22, 5, 10], [3, 2, 12, 1, 6, 4, 13, 7, 8, 26, 9, 11, 14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25], [31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 49, 52, 60, 55, 57, 62, 58, 61, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
162: [[59, 69, 22, 5, 10], [3, 2, 12], [1, 6, 4, 13, 7], [8, 26, 9, 11, 14], [15, 17, 18], [16, 21, 19, 28], [29, 23, 24, 25, 31], [20, 56, 45, 47, 36], [27, 37, 30, 33, 43], [32, 38, 42, 39], [34, 35, 44], [40, 41, 54, 53, 46], [51, 50, 49, 52, 48], [60, 55], [57, 62, 58, 61, 63], [64, 70, 65, 75, 66], [67, 74], [68, 78, 71, 72, 73], [77, 76, 79, 81, 82, 80], [87, 83, 85, 86, 84, 88]]
163: [[59, 69, 22, 5, 10, 3, 2], [12, 1], [6, 4, 13, 7], [8, 26, 9, 11, 14], [15, 17], [18, 16, 21, 19, 28], [29, 23, 24, 25, 31], [20, 56, 45], [47, 36, 27], [37, 30], [33, 43, 32, 38, 42], [39, 34], [35, 44], [41, 40, 54], [53, 46, 51, 50, 48, 52], [49, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66], [67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
164: [[59, 69, 22, 5], [10, 3], [2, 12, 1, 6, 4], [13, 7], [8, 26, 9, 11, 14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25, 31, 20, 56, 45, 47, 36, 27, 37], [30, 33, 43], [32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 52, 49, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
165: [[59, 69, 22, 5, 10], [3, 2, 12], [1, 6, 4, 13, 7, 8, 26], [9, 11, 14], [15, 17], [18, 16, 21, 19, 28, 29], [23, 24, 25, 31, 20, 56, 45, 47, 36], [27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 49, 52, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
166: [[59, 69], [22, 5, 10, 3, 2], [12, 1], [6, 4, 13, 7, 8], [26, 9, 11, 14, 15], [17, 18], [16, 21, 19, 28, 29], [23, 24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42], [39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 52, 49, 60, 55, 57, 62, 58], [61, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76], [79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
167: [[59, 69], [22, 5, 10], [3, 2, 12, 1], [6, 4, 13, 7, 8, 26], [9, 11, 14, 15, 17], [18, 16], [21, 19, 28, 29, 23, 24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38], [42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 49, 52, 48, 61, 55, 57, 62, 58], [60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
168: [[59, 69, 22, 5, 10], [3, 2, 12, 1, 6], [4, 13, 7, 8, 26], [9, 11, 14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25, 31, 20, 56, 45], [47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 52, 49, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
169: [[59, 69, 22, 5, 10, 3], [2, 12, 1, 6, 4], [13, 7], [8, 26], [9, 11, 14], [15, 17, 18], [16, 21], [19, 28, 29, 23, 24], [25, 31, 20, 56, 45], [47, 36, 27, 37, 30], [33, 43], [32, 38, 42, 39, 34, 35], [44, 40, 41, 54, 53], [46], [51, 50, 49, 52, 48], [61, 55, 57], [62, 58, 60], [63, 64], [70, 65, 75, 66, 67], [74, 68, 78, 71], [72, 73], [77, 76, 79, 81], [82, 80, 87, 83, 85], [86, 84, 88]]
170: [[59, 69], [22, 5, 10, 3, 2], [12, 1], [6, 4, 13, 7, 8], [26, 9, 11, 14, 15], [17, 18], [16, 21, 19, 28, 29], [23, 24, 25, 31, 20, 56], [45, 47, 36, 27], [37, 30, 33, 43], [32, 38], [42, 39, 34], [35, 44], [40, 41, 54, 53, 46], [51, 50, 48, 49], [52, 61], [55, 57, 62, 58, 60], [63, 64, 70], [65, 75, 66], [67, 74], [68, 78], [71, 72, 73, 77, 76], [79, 81, 82, 80, 87], [83, 85], [86, 84, 88]]
171: [[59, 69], [22, 5, 10], [3, 2, 12, 1, 6], [4, 13, 7, 8], [26, 9, 11, 14], [15, 17, 18, 16, 21], [19, 28, 29, 23, 24, 25, 31, 20, 56, 45], [47, 36, 27, 37, 30, 33, 43, 32, 38, 42], [39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 49, 48, 52, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
172: [[59, 69, 22, 5, 10], [3, 2], [12, 1, 6, 4, 13], [7, 8], [26, 9, 11], [14, 15, 17, 18, 16, 21, 19, 28, 29, 23, 24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 48, 52, 49, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
173: [[59, 69, 22], [5, 10, 3, 2, 12], [1, 6], [4, 13, 7, 8, 26], [9, 11, 14, 15, 17], [18, 16, 21, 19, 28], [29, 23, 24, 25, 31, 20, 56], [45, 47], [36, 27, 37, 30, 33], [43, 32], [38, 42, 39], [34, 35, 44], [41, 40, 54, 53, 46, 51, 50, 52, 48, 49, 61, 55], [57, 62, 58, 60, 63, 64], [70, 65, 75, 66], [67, 74, 68, 78, 71, 72], [73, 77, 76, 79, 81, 82, 80], [87, 83, 85, 86, 84, 88]]
174: [[59, 69, 22], [5, 10], [3, 2, 12, 1, 6], [4, 13, 7, 8, 26], [9, 11], [14, 15, 17, 18, 16], [21, 19, 28, 29, 23], [24, 25, 31, 20, 56], [45, 47], [36, 27, 37, 30, 33], [43, 32, 38, 42, 39], [34, 41, 44, 35], [40, 54, 53, 46, 51], [50, 52], [49, 48, 61, 55], [57, 62, 58, 60], [63, 64, 70, 65, 75], [66, 67, 74, 68, 78], [71, 72, 73], [77, 76, 79], [81, 82, 80, 87], [83, 85], [86, 84, 88]]
175: [[59, 69], [22, 5, 10], [3, 2], [12, 1, 6, 4, 13, 7, 8], [26, 9, 11, 14, 15, 17, 18, 16, 21, 19, 28], [29, 23], [24, 25, 31, 20, 56, 45, 47, 36, 27, 37, 30, 33, 43, 32, 38, 42, 39, 34, 35, 44, 40, 41, 54, 53, 46, 51, 50, 49, 52, 48, 61, 55, 57, 62, 58, 60, 63, 64, 70, 65, 75, 66, 67, 74, 68, 78, 71, 72, 73, 77, 76, 79, 81, 82, 80, 87, 83, 85, 86, 84, 88]]
