0: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
153: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
154: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
155: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
156: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
157: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
158: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
159: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
160: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
161: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
162: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
163: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
164: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
165: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
166: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
167: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
168: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
169: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
170: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
171: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
172: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
173: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
174: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
175: [[8, 59, 31, 44], [18, 35, 57, 6], [33, 64, 30, 67], [3, 71, 83, 63], [1, 16, 13, 53], [66, 14, 70, 23], [26, 7, 24, 37], [55, 29, 42, 43], [11, 21, 17, 27], [50, 19, 78, 65], [9, 28, 22, 54], [69, 87, 51, 34], [36, 73, 12, 2], [46, 25, 4, 84], [5, 32, 38, 49], [60, 41, 15, 52], [72, 56, 45, 77], [47, 39, 10, 40], [68, 48, 61, 85], [62, 74, 88, 58], [75, 20, 80, 76], [81, 79, 82, 86]]
